id,title,city,postal_code,region,latitude,longitude,price,charges,surface,price_per_m2,rooms,bedrooms,property_type,ad_type,floor,has_elevator,is_furnished,parking,publication_date,scraped_date,url,source
bienici-citya-immobilier-3718-GES20140003-68,,Périgueux,24000,Nouvelle-Aquitaine,45.1937963,0.7146051,460.0,130.0,10.58,43.48,1.0,0.0,flat,rent,0.0,False,True,0,,2025-12-06 17:08:25,https://www.bienici.com/annonce/citya-immobilier-3718-GES20140003-68,bienici
bienici-citya-immobilier-3718-GES20150001-68,,Périgueux,24000,Nouvelle-Aquitaine,45.1937963,0.7146051,470.0,110.0,11.89,39.53,1.0,0.0,flat,rent,0.0,False,True,0,,2025-12-06 17:08:25,https://www.bienici.com/annonce/citya-immobilier-3718-GES20150001-68,bienici
bienici-ag420359-473247962,F4 NEUF SECTEUR CHATEAUCREUX,Saint-Étienne,42100,Auvergne-Rhône-Alpes,45.4094272,4.428537,1070.0,130.0,85.0,12.59,4.0,3.0,flat,rent,4.0,True,False,0,,2025-12-06 17:08:25,https://www.bienici.com/annonce/ag420359-473247962,bienici
bienici-citya-immobilier-1127-GES52750011-53,,Nice,6000,Other,43.7009358,7.2683912,1750.0,150.0,103.96,16.83,4.0,3.0,flat,rent,4.0,True,False,0,,2025-12-06 17:08:25,https://www.bienici.com/annonce/citya-immobilier-1127-GES52750011-53,bienici
bienici-square-habitat-immo-facile-42174950,Appartement meublé 4 pièces - ANGERS,Angers,49000,Pays de la Loire,47.4631294,-0.5408982,1150.0,205.0,79.0,14.56,4.0,3.0,flat,rent,3.0,True,True,0,,2025-12-06 17:08:25,https://www.bienici.com/annonce/square-habitat-immo-facile-42174950,bienici
bienici-citya-immobilier-5047-GES58140001-218,,Tossiat,1250,Occitanie,46.1385,5.31655,1800.0,,155.51,11.57,4.0,3.0,house,rent,,False,False,0,,2025-12-06 17:08:25,https://www.bienici.com/annonce/citya-immobilier-5047-GES58140001-218,bienici
bienici-citya-immobilier-1119-GES91080776-124,,Cannes,6400,Nouvelle-Aquitaine,43.5515198,7.0134418,1195.0,140.0,57.4,20.82,3.0,2.0,flat,rent,3.0,False,True,0,,2025-12-06 17:08:25,https://www.bienici.com/annonce/citya-immobilier-1119-GES91080776-124,bienici
bienici-citya-immobilier-8472-GES21500109-153,,Le Mans,72100,Pays de la Loire,47.9631872,0.2089294,1500.0,,179.82,8.34,8.0,7.0,house,rent,,False,False,0,,2025-12-06 17:08:25,https://www.bienici.com/annonce/citya-immobilier-8472-GES21500109-153,bienici
bienici-citya-immobilier-5023-GES22080001-97,,Coslédaà-Lube-Boast,64160,Nouvelle-Aquitaine,43.4559051,-0.2328286,1010.0,60.0,172.46,5.86,5.0,4.0,house,rent,,False,False,0,,2025-12-06 17:08:25,https://www.bienici.com/annonce/citya-immobilier-5023-GES22080001-97,bienici
bienici-ag420359-470140289,JOLI F1 AVEC BALCON PROXIMITE FAC,Saint-Étienne,42100,Auvergne-Rhône-Alpes,45.4094272,4.428537,450.0,68.0,35.0,12.86,1.0,0.0,flat,rent,3.0,True,False,0,,2025-12-06 17:08:25,https://www.bienici.com/annonce/ag420359-470140289,bienici
bienici-citya-immobilier-04-GES24080001-552,,Colomiers,31770,Occitanie,43.6117187,1.3246583,1290.0,15.0,84.89,15.2,4.0,3.0,house,rent,,False,False,0,,2025-12-06 17:08:25,https://www.bienici.com/annonce/citya-immobilier-04-GES24080001-552,bienici
bienici-citya-immobilier-5058-LMAI102755,,Châteauroux,36000,Other,46.8022945,1.6919065,1500.0,,287.33,5.22,6.0,4.0,house,rent,,False,True,0,,2025-12-06 17:08:25,https://www.bienici.com/annonce/citya-immobilier-5058-LMAI102755,bienici
bienici-immo-facile-58161191,Maison F5 NEUVE - PLAISANCE - 115m²,Saint-Germain-Laprade,43700,Other,45.0371721,3.9622668,1350.0,,115.0,11.74,5.0,4.0,house,rent,,False,False,0,,2025-12-06 17:08:25,https://www.bienici.com/annonce/immo-facile-58161191,bienici
bienici-century-21-202_2253_2981,,Roquebrune-Cap-Martin,6190,Other,43.7641047,7.4565697,5500.0,,180.0,30.56,5.0,4.0,house,rent,,False,True,0,,2025-12-06 17:08:25,https://www.bienici.com/annonce/century-21-202_2253_2981,bienici
bienici-square-habitat-immo-facile-43070577,T4  de 87.19 m2 à ANGERS,Angers,49000,Pays de la Loire,47.4631294,-0.5408982,1040.0,220.0,87.19,11.93,4.0,3.0,flat,rent,2.0,True,False,0,,2025-12-06 17:08:25,https://www.bienici.com/annonce/square-habitat-immo-facile-43070577,bienici
bienici-citya-immobilier-5043-GES02050001-172,,Anse,69480,Auvergne-Rhône-Alpes,45.9279196,4.705024,1255.0,5.0,126.28,9.94,4.0,3.0,house,rent,,False,False,0,,2025-12-06 17:08:25,https://www.bienici.com/annonce/citya-immobilier-5043-GES02050001-172,bienici
bienici-citya-immobilier-03-GES13400049-541,,Jarville-la-Malgrange,54140,Other,48.6677457,6.2050749,805.0,115.0,63.6,12.66,3.0,2.0,flat,rent,1.0,True,False,0,,2025-12-06 17:08:25,https://www.bienici.com/annonce/citya-immobilier-03-GES13400049-541,bienici
bienici-citya-immobilier-03-GES30100004-541,,Saint-Dizier,52100,Other,48.6419255,4.9232224,837.11,154.0,102.1,8.2,4.0,3.0,flat,rent,1.0,True,False,0,,2025-12-06 17:08:25,https://www.bienici.com/annonce/citya-immobilier-03-GES30100004-541,bienici
bienici-citya-immobilier-6091-GES61580045-530,,Corbeil-Essonnes,91100,Île-de-France,48.5972508,2.4675764,964.0,150.0,80.73,11.94,4.0,2.0,flat,rent,2.0,False,False,0,,2025-12-06 17:08:25,https://www.bienici.com/annonce/citya-immobilier-6091-GES61580045-530,bienici
bienici-citya-immobilier-12453256-GES12270045-495,,Saint-Gilles les Hauts,97435,Other,,,1600.0,,117.37,13.63,5.0,4.0,house,rent,,False,False,0,,2025-12-06 17:08:25,https://www.bienici.com/annonce/citya-immobilier-12453256-GES12270045-495,bienici
bienici-citya-immobilier-42358523100016-GES76170001-971,,Brioude,43100,Other,45.2600711,3.3541205,732.0,32.0,124.07,5.9,5.0,4.0,house,rent,,False,False,0,,2025-12-06 17:08:25,https://www.bienici.com/annonce/citya-immobilier-42358523100016-GES76170001-971,bienici
bienici-citya-immobilier-48298041400270-GES46190001-700,,Essômes-sur-Marne,2400,Nouvelle-Aquitaine,49.0301415,3.3745637,880.0,,89.37,9.85,4.0,2.0,house,rent,,False,True,0,,2025-12-06 17:08:25,https://www.bienici.com/annonce/citya-immobilier-48298041400270-GES46190001-700,bienici
bienici-citya-immobilier-482980414000395-GES90320013-701,,Laon,2000,Other,49.564665,3.620686,437.0,,51.35,8.51,2.0,1.0,flat,rent,1.0,False,False,0,,2025-12-06 17:08:27,https://www.bienici.com/annonce/citya-immobilier-482980414000395-GES90320013-701,bienici
bienici-citya-immobilier-Ag370014-GES83960001-191,,Tours,37000,Other,47.3852447,0.6881351,1750.0,,235.0,7.45,10.0,6.0,house,rent,,False,False,0,,2025-12-06 17:08:27,https://www.bienici.com/annonce/citya-immobilier-Ag370014-GES83960001-191,bienici
bienici-citya-immobilier-5013-GES60180001-84,,Sauveterre,30150,Occitanie,43.4754167,0.1051597,1131.66,25.0,89.95,12.58,4.0,3.0,flat,rent,0.0,False,False,0,,2025-12-06 17:08:27,https://www.bienici.com/annonce/citya-immobilier-5013-GES60180001-84,bienici
bienici-citya-immobilier-0547812-GES00440015-595,,Saint-Gilles,30800,Occitanie,43.6622356,4.3992707,725.0,60.0,53.09,13.66,3.0,2.0,flat,rent,2.0,False,True,0,,2025-12-06 17:08:27,https://www.bienici.com/annonce/citya-immobilier-0547812-GES00440015-595,bienici
bienici-citya-immobilier-52539248600029-GES22060028-617,,Aix-les-Bains,73100,Auvergne-Rhône-Alpes,45.7125545,5.9509649,1077.0,77.0,68.28,15.77,3.0,2.0,flat,rent,3.0,True,True,0,,2025-12-06 17:08:27,https://www.bienici.com/annonce/citya-immobilier-52539248600029-GES22060028-617,bienici
bienici-citya-immobilier-52539248600029-GES10560029-617,,Aix-les-Bains,73100,Auvergne-Rhône-Alpes,45.7125545,5.9509649,882.98,76.0,57.51,15.35,2.0,1.0,flat,rent,4.0,True,True,0,,2025-12-06 17:08:27,https://www.bienici.com/annonce/citya-immobilier-52539248600029-GES10560029-617,bienici
bienici-citya-immobilier-1265-GES86770014-69,,Limoges,87000,Nouvelle-Aquitaine,45.8294628,1.2581623,601.0,40.0,59.96,10.02,2.0,1.0,flat,rent,3.0,False,False,0,,2025-12-06 17:08:27,https://www.bienici.com/annonce/citya-immobilier-1265-GES86770014-69,bienici
bienici-citya-immobilier-482980414000395-GES91010105-701,,Soissons,2200,Other,49.3837621,3.327613,685.0,240.0,62.69,10.93,3.0,1.0,flat,rent,0.0,True,False,0,,2025-12-06 17:08:27,https://www.bienici.com/annonce/citya-immobilier-482980414000395-GES91010105-701,bienici
bienici-apimo-85251018,NICE CIMIEZ-PASTEUR - STUDIO MEUBLE,Nice,6000,Other,43.7009358,7.2683912,737.0,,21.23,34.72,1.0,0.0,flat,rent,1.0,False,True,0,,2025-12-06 17:08:27,https://www.bienici.com/annonce/apimo-85251018,bienici
bienici-citya-immobilier-48298041400270-GES43860016-700,,Château-Thierry,2400,Nouvelle-Aquitaine,49.0457362,3.4027111,850.0,100.0,69.71,12.19,3.0,2.0,flat,rent,2.0,True,False,0,,2025-12-06 17:08:27,https://www.bienici.com/annonce/citya-immobilier-48298041400270-GES43860016-700,bienici
bienici-citya-immobilier-0398-GES07660008-548,,Bordeaux,33300,Nouvelle-Aquitaine,44.8829908,-0.5568152,1275.0,25.0,74.4,17.14,3.0,2.0,flat,rent,0.0,False,True,0,,2025-12-06 17:08:27,https://www.bienici.com/annonce/citya-immobilier-0398-GES07660008-548,bienici
bienici-citya-immobilier-1171-GES01031467-74,,Antibes,6160,Other,43.5812868,7.1262071,1990.0,449.0,78.87,25.23,4.0,3.0,flat,rent,6.0,True,True,0,,2025-12-06 17:08:27,https://www.bienici.com/annonce/citya-immobilier-1171-GES01031467-74,bienici
bienici-citya-immobilier-502027-GES87750039-90,,Déville-lès-Rouen,76250,Other,49.4672778,1.0500731,940.0,80.0,80.48,11.68,4.0,3.0,flat,rent,1.0,True,False,0,,2025-12-06 17:08:27,https://www.bienici.com/annonce/citya-immobilier-502027-GES87750039-90,bienici
bienici-citya-immobilier-87874882100021-GES21150001-776,,Dieppe,76200,Other,49.9188251,1.0712398,910.0,,114.15,7.97,7.0,5.0,house,rent,,False,True,0,,2025-12-06 17:08:27,https://www.bienici.com/annonce/citya-immobilier-87874882100021-GES21150001-776,bienici
bienici-citya-immobilier-0398-GES07610001-548,,Blaye,33390,Nouvelle-Aquitaine,45.1644323,-0.6205711,533.2,13.0,41.33,12.9,2.0,1.0,house,rent,,False,False,0,,2025-12-06 17:08:27,https://www.bienici.com/annonce/citya-immobilier-0398-GES07610001-548,bienici
bienici-citya-immobilier-1955-GES65150063-141,,Le Mans,72000,Pays de la Loire,48.008023,0.2038573,1045.0,240.0,60.34,17.32,3.0,2.0,flat,rent,3.0,True,True,0,,2025-12-06 17:08:27,https://www.bienici.com/annonce/citya-immobilier-1955-GES65150063-141,bienici
bienici-citya-immobilier-52539248600029-GES10120140-617,,Aix-les-Bains,73100,Auvergne-Rhône-Alpes,45.7125545,5.9509649,840.0,90.0,51.69,16.25,2.0,1.0,flat,rent,3.0,True,True,0,,2025-12-06 17:08:27,https://www.bienici.com/annonce/citya-immobilier-52539248600029-GES10120140-617,bienici
bienici-citya-immobilier-1279-GES24680001-37,,Le Château-d'Oléron,17480,Nouvelle-Aquitaine,45.8786511,-1.2183758,745.0,,46.25,16.11,2.0,1.0,flat,rent,0.0,False,False,0,,2025-12-06 17:08:27,https://www.bienici.com/annonce/citya-immobilier-1279-GES24680001-37,bienici
bienici-citya-immobilier-03-GES02870001-541,,Nancy,54000,Other,48.6894725,6.181598,1270.0,,103.42,12.28,5.0,3.0,house,rent,,False,False,0,,2025-12-06 17:08:27,https://www.bienici.com/annonce/citya-immobilier-03-GES02870001-541,bienici
bienici-citya-immobilier-5002-GES01670072-78,,Le Havre,76620,Other,49.5130241,0.1058159,1550.0,100.0,105.55,14.68,4.0,3.0,flat,rent,3.0,True,False,0,,2025-12-06 17:08:27,https://www.bienici.com/annonce/citya-immobilier-5002-GES01670072-78,bienici
bienici-citya-immobilier-1280-GES54020001-45,,Montesquieu,47130,Nouvelle-Aquitaine,43.5637486,3.271108,920.0,5.0,117.08,7.86,4.0,3.0,house,rent,,False,False,0,,2025-12-06 17:08:27,https://www.bienici.com/annonce/citya-immobilier-1280-GES54020001-45,bienici
bienici-netty-midiimmobilier-appt-4734,VASTE T6 EN DUPLEX AVEC GARAGE ET PARKING,Toulouse,31500,Occitanie,43.6035842,1.4719448,1500.0,80.0,140.0,10.71,6.0,4.0,flat,rent,3.0,False,False,0,,2025-12-06 17:08:27,https://www.bienici.com/annonce/netty-midiimmobilier-appt-4734,bienici
bienici-citya-immobilier-20533-GES20900026-281,,Perpignan,66100,Occitanie,42.6509604,2.8946334,800.0,65.0,63.68,12.56,3.0,2.0,flat,rent,2.0,True,False,0,,2025-12-06 17:08:27,https://www.bienici.com/annonce/citya-immobilier-20533-GES20900026-281,bienici
bienici-citya-immobilier-1164-GES34590001-56,,Beaumont-en-Véron,37420,Other,47.2234424,0.1932325,925.0,5.0,100.72,9.18,5.0,4.0,house,rent,,False,False,0,,2025-12-06 17:08:27,https://www.bienici.com/annonce/citya-immobilier-1164-GES34590001-56,bienici
bienici-citya-immobilier-100651-D-GES25410001-122,,Laval,53000,Pays de la Loire,48.0579229,-0.7619246,385.0,25.0,28.36,13.58,1.0,0.0,flat,rent,2.0,False,False,0,,2025-12-06 18:31:04,https://www.bienici.com/annonce/citya-immobilier-100651-D-GES25410001-122,bienici
